Name,SIC,BVD,Industry,Year,OM,RG
CENTRAL U.P. GAS LIMITED,4922.0,IN0001957991,"Transportation, Communications, Electric, Gas, and Sanitary Services",2017,0.23310063656495836,0.11781714233223362
CENTRAL U.P. GAS LIMITED,4922.0,IN0001957991,"Transportation, Communications, Electric, Gas, and Sanitary Services",2018,0.22115613851289634,0.14903831077547824
CENTRAL U.P. GAS LIMITED,4922.0,IN0001957991,"Transportation, Communications, Electric, Gas, and Sanitary Services",2019,0.2464699760151871,-0.0349282084162571
CENTRAL U.P. GAS LIMITED,4922.0,IN0001957991,"Transportation, Communications, Electric, Gas, and Sanitary Services",2020,0.33825943228770744,-0.12355441812688184
CENTRAL U.P. GAS LIMITED,4922.0,IN0001957991,"Transportation, Communications, Electric, Gas, and Sanitary Services",2021,0.29974740354385904,0.67337377134591
CENTRAL U.P. GAS LIMITED,4922.0,IN0001957991,"Transportation, Communications, Electric, Gas, and Sanitary Services",2022,0.1439233162422686,0.35280487296694907
CENTRAL U.P. GAS LIMITED,4922.0,IN0001957991,"Transportation, Communications, Electric, Gas, and Sanitary Services",2023,0.1255793881338543,-0.08790292703240998
CFM ASSET RECONSTRUCTION PRIVATE LIMITED,6019.0,IN0015212893,"Finance, Insurance, and Real Estate",2017,0.42897336006658865,7.611841050530391
CFM ASSET RECONSTRUCTION PRIVATE LIMITED,6019.0,IN0015212893,"Finance, Insurance, and Real Estate",2018,0.6973565933626489,2.0850320193909098
CFM ASSET RECONSTRUCTION PRIVATE LIMITED,6019.0,IN0015212893,"Finance, Insurance, and Real Estate",2019,0.4508448459935433,0.6694329546495921
CFM ASSET RECONSTRUCTION PRIVATE LIMITED,6019.0,IN0015212893,"Finance, Insurance, and Real Estate",2020,0.45518475258910945,1.217484176770793
CFM ASSET RECONSTRUCTION PRIVATE LIMITED,6019.0,IN0015212893,"Finance, Insurance, and Real Estate",2021,0.3456563685318734,0.6713439613569143
CFM ASSET RECONSTRUCTION PRIVATE LIMITED,6019.0,IN0015212893,"Finance, Insurance, and Real Estate",2022,0.2755374014202307,0.0536587027956954
CFM ASSET RECONSTRUCTION PRIVATE LIMITED,6019.0,IN0015212893,"Finance, Insurance, and Real Estate",2023,0.2979762551778482,-0.01971202093127611
CII GUARDIAN INTERNATIONAL LIMITED,3559.0,IN0000400929,Manufacturing,2017,0.105089598962204,0.20812597393411014
CII GUARDIAN INTERNATIONAL LIMITED,3559.0,IN0000400929,Manufacturing,2018,0.12453733365497975,0.12511929040372793
CII GUARDIAN INTERNATIONAL LIMITED,3559.0,IN0000400929,Manufacturing,2019,0.17652752110990125,0.2750702208304141
CII GUARDIAN INTERNATIONAL LIMITED,3559.0,IN0000400929,Manufacturing,2020,0.12077946839203238,0.09210887175338733
CII GUARDIAN INTERNATIONAL LIMITED,3559.0,IN0000400929,Manufacturing,2021,0.15366246029721226,0.1908260749191264
CII GUARDIAN INTERNATIONAL LIMITED,3559.0,IN0000400929,Manufacturing,2022,0.16414967371995384,-0.00396590898645488
CII GUARDIAN INTERNATIONAL LIMITED,3559.0,IN0000400929,Manufacturing,2023,0.1353518040398341,0.21873368824941108
CLEAN SCIENCE AND TECHNOLOGY LIMITED,2899.0,IN918992FI,Manufacturing,2017,0.27642913142491976,0.26409272847457177
CLEAN SCIENCE AND TECHNOLOGY LIMITED,2899.0,IN918992FI,Manufacturing,2018,0.3201917751139527,0.5352285264527459
CLEAN SCIENCE AND TECHNOLOGY LIMITED,2899.0,IN918992FI,Manufacturing,2019,0.4176952747177759,-0.009372226601958245
CLEAN SCIENCE AND TECHNOLOGY LIMITED,2899.0,IN918992FI,Manufacturing,2020,0.47316296858270107,0.23754337651117452
CLEAN SCIENCE AND TECHNOLOGY LIMITED,2899.0,IN918992FI,Manufacturing,2021,0.40325919580669156,0.29807521906138534
CLEAN SCIENCE AND TECHNOLOGY LIMITED,2899.0,IN918992FI,Manufacturing,2022,0.39603793399739134,0.26626129913257257
CLEAN SCIENCE AND TECHNOLOGY LIMITED,2899.0,IN918992FI,Manufacturing,2023,0.3649410146165041,-0.16816572184789513
CLIFFORD CHANCE BUSINESS SERVICES PRIVATE LIMITED,5734.0,IN0009513854,Retail Trade,2017,0.1903457475646576,0.13118505599344488
CLIFFORD CHANCE BUSINESS SERVICES PRIVATE LIMITED,5734.0,IN0009513854,Retail Trade,2018,0.17874974483378625,0.2370590596434592
CLIFFORD CHANCE BUSINESS SERVICES PRIVATE LIMITED,5734.0,IN0009513854,Retail Trade,2019,0.17631383078488116,0.13977215177045044
CLIFFORD CHANCE BUSINESS SERVICES PRIVATE LIMITED,5734.0,IN0009513854,Retail Trade,2020,0.18297333497566795,0.13967099359290303
CLIFFORD CHANCE BUSINESS SERVICES PRIVATE LIMITED,5734.0,IN0009513854,Retail Trade,2021,0.17573218057619502,0.18544862083555325
CLIFFORD CHANCE BUSINESS SERVICES PRIVATE LIMITED,5734.0,IN0009513854,Retail Trade,2022,0.2007705103597621,0.2180831635472098
CLIFFORD CHANCE BUSINESS SERVICES PRIVATE LIMITED,5734.0,IN0009513854,Retail Trade,2023,0.203268594100306,0.12184283017291464
CME INDIA PRIVATE LIMITED,7389.0,IN0015158986,Services,2017,0.15196852322372686,0.5460417995872404
CME INDIA PRIVATE LIMITED,7389.0,IN0015158986,Services,2018,0.15214210997106056,0.2665962193828104
CME INDIA PRIVATE LIMITED,7389.0,IN0015158986,Services,2019,0.15680632888156937,0.15350238847234188
CME INDIA PRIVATE LIMITED,7389.0,IN0015158986,Services,2020,0.15338598571567325,-0.00497657552944919
CME INDIA PRIVATE LIMITED,7389.0,IN0015158986,Services,2021,0.1555233515578684,0.016053928174535104
CME INDIA PRIVATE LIMITED,7389.0,IN0015158986,Services,2022,0.15987411487018097,0.15793777144618915
CME INDIA PRIVATE LIMITED,7389.0,IN0015158986,Services,2023,0.1528482993670449,0.4872789756431881
CMR-TOYOTSU ALUMINIUM INDIA PRIVATE LIMITED,3334.0,IN0002121787,Manufacturing,2017,0.06145977761060753,0.7078211989197045
CMR-TOYOTSU ALUMINIUM INDIA PRIVATE LIMITED,3334.0,IN0002121787,Manufacturing,2018,0.06568548806616115,0.1227630390883967
CMR-TOYOTSU ALUMINIUM INDIA PRIVATE LIMITED,3334.0,IN0002121787,Manufacturing,2019,0.0760659956311028,-0.08973108851658729
CMR-TOYOTSU ALUMINIUM INDIA PRIVATE LIMITED,3334.0,IN0002121787,Manufacturing,2020,0.0856952133157824,0.04594130521963069
CMR-TOYOTSU ALUMINIUM INDIA PRIVATE LIMITED,3334.0,IN0002121787,Manufacturing,2021,0.03284408628680209,0.8539069319718493
CMR-TOYOTSU ALUMINIUM INDIA PRIVATE LIMITED,3334.0,IN0002121787,Manufacturing,2022,0.023586812335965414,0.15361429838149632
CMR-TOYOTSU ALUMINIUM INDIA PRIVATE LIMITED,3334.0,IN0002121787,Manufacturing,2023,0.023303959703400517,0.12190235035319108
COCHIN SHIPYARD LIMITED,3731.0,IN111222FI,Manufacturing,2017,0.21357693008873313,0.13920834246556857
COCHIN SHIPYARD LIMITED,3731.0,IN111222FI,Manufacturing,2018,0.2142182146557782,0.1832556009780557
COCHIN SHIPYARD LIMITED,3731.0,IN111222FI,Manufacturing,2019,0.23970068230663139,0.06207413756549629
COCHIN SHIPYARD LIMITED,3731.0,IN111222FI,Manufacturing,2020,0.29146005637150174,-0.1503978733384772
COCHIN SHIPYARD LIMITED,3731.0,IN111222FI,Manufacturing,2021,0.2391086132892064,0.1197222519288419
COCHIN SHIPYARD LIMITED,3731.0,IN111222FI,Manufacturing,2022,0.11606408718944665,-0.33101725260156467
COCHIN SHIPYARD LIMITED,3731.0,IN111222FI,Manufacturing,2023,0.2242429552341058,0.5911772587701649
COFORGE DPA PRIVATE LIMITED,7371.0,IN0003738029,Services,2017,0.21641791044776187,0.14702467163929356
COFORGE DPA PRIVATE LIMITED,7371.0,IN0003738029,Services,2018,0.2315152125162562,0.452493805081601
COFORGE DPA PRIVATE LIMITED,7371.0,IN0003738029,Services,2019,0.33398871059808405,0.16492108660924676
COFORGE DPA PRIVATE LIMITED,7371.0,IN0003738029,Services,2020,0.44142424368178745,0.5674327881316932
COFORGE DPA PRIVATE LIMITED,7371.0,IN0003738029,Services,2021,0.345050088391278,0.3656962022316159
COFORGE DPA PRIVATE LIMITED,7371.0,IN0003738029,Services,2022,0.1803042298122598,-0.03916800739704207
COFORGE DPA PRIVATE LIMITED,7371.0,IN0003738029,Services,2023,0.15035236742677993,0.040520104593963824
COMPANY3 METHOD INDIA PRIVATE LIMITED,4832.0,IN0002423347,"Transportation, Communications, Electric, Gas, and Sanitary Services",2017,0.17748477556742803,0.23259374317512638
COMPANY3 METHOD INDIA PRIVATE LIMITED,4832.0,IN0002423347,"Transportation, Communications, Electric, Gas, and Sanitary Services",2018,0.20907821719928468,0.1499690923976389
COMPANY3 METHOD INDIA PRIVATE LIMITED,4832.0,IN0002423347,"Transportation, Communications, Electric, Gas, and Sanitary Services",2019,0.20100827243181246,0.16406779011983152
COMPANY3 METHOD INDIA PRIVATE LIMITED,4832.0,IN0002423347,"Transportation, Communications, Electric, Gas, and Sanitary Services",2020,0.1526755521945274,-0.39549430697792654
COMPANY3 METHOD INDIA PRIVATE LIMITED,4832.0,IN0002423347,"Transportation, Communications, Electric, Gas, and Sanitary Services",2021,0.20820173268896602,-0.16188203120277322
COMPANY3 METHOD INDIA PRIVATE LIMITED,4832.0,IN0002423347,"Transportation, Communications, Electric, Gas, and Sanitary Services",2022,0.19452853643282877,-0.010484125161588698
COMPANY3 METHOD INDIA PRIVATE LIMITED,4832.0,IN0002423347,"Transportation, Communications, Electric, Gas, and Sanitary Services",2023,0.17771726095531687,-0.12949620907365011
CONFIDENCE PETROLEUM INDIA LTD,1321.0,IN32997FI,Mining,2017,0.07843506892147709,0.2181970413224572
CONFIDENCE PETROLEUM INDIA LTD,1321.0,IN32997FI,Mining,2018,0.09677605815376203,0.5547864704877425
CONFIDENCE PETROLEUM INDIA LTD,1321.0,IN32997FI,Mining,2019,0.07087480511583705,-0.01515527417795215
CONFIDENCE PETROLEUM INDIA LTD,1321.0,IN32997FI,Mining,2020,0.08139511484282838,-0.1780206066790434
CONFIDENCE PETROLEUM INDIA LTD,1321.0,IN32997FI,Mining,2021,0.08351252722930073,0.6010090631200788
CONFIDENCE PETROLEUM INDIA LTD,1321.0,IN32997FI,Mining,2022,0.062281841517907624,0.42651770408897316
CONFIDENCE PETROLEUM INDIA LTD,1321.0,IN32997FI,Mining,2023,0.07818504559991413,0.20472044846613957
CONGRUENT SOLUTIONS PRIVATE LIMITED,3799.0,IN0010311106,Manufacturing,2017,0.1759891126312309,0.23883587034927256
CONGRUENT SOLUTIONS PRIVATE LIMITED,3799.0,IN0010311106,Manufacturing,2018,0.40164802732722427,0.5245877483896628
CONGRUENT SOLUTIONS PRIVATE LIMITED,3799.0,IN0010311106,Manufacturing,2019,0.3233399756853604,-0.021982082110570622
CONGRUENT SOLUTIONS PRIVATE LIMITED,3799.0,IN0010311106,Manufacturing,2020,0.3765937682282015,0.31521026980318556
CONGRUENT SOLUTIONS PRIVATE LIMITED,3799.0,IN0010311106,Manufacturing,2021,0.234512356425324,0.19915682367618825
CONGRUENT SOLUTIONS PRIVATE LIMITED,3799.0,IN0010311106,Manufacturing,2022,0.21521218567389414,0.3221389411703601
CONGRUENT SOLUTIONS PRIVATE LIMITED,3799.0,IN0010311106,Manufacturing,2023,0.22579918399982277,0.09168021176670482
CONTINENTAL ENGINEERING & POWER PRIVATE LIMITED,3559.0,IN0012993082,Manufacturing,2017,0.07157836181772793,0.24379457650765768
CONTINENTAL ENGINEERING & POWER PRIVATE LIMITED,3559.0,IN0012993082,Manufacturing,2018,0.06789586287030437,0.22203095995639233
CONTINENTAL ENGINEERING & POWER PRIVATE LIMITED,3559.0,IN0012993082,Manufacturing,2019,0.0972434854597501,-0.07909645507662588
CONTINENTAL ENGINEERING & POWER PRIVATE LIMITED,3559.0,IN0012993082,Manufacturing,2020,0.07454464370169155,0.31591215514514825
CONTINENTAL ENGINEERING & POWER PRIVATE LIMITED,3559.0,IN0012993082,Manufacturing,2021,0.07336655421805555,0.11938359410100152
CONTINENTAL ENGINEERING & POWER PRIVATE LIMITED,3559.0,IN0012993082,Manufacturing,2022,0.10215205498472726,0.17771645018839033
CONTINENTAL ENGINEERING & POWER PRIVATE LIMITED,3559.0,IN0012993082,Manufacturing,2023,0.09814505585273059,-0.051227186006608805
CREATIVE CARVE PRIVATE LIMITED,3559.0,IN0002138315,Manufacturing,2017,0.29938810089357226,0.6283839412277157
CREATIVE CARVE PRIVATE LIMITED,3559.0,IN0002138315,Manufacturing,2018,0.23911421691563575,0.15204309200840793
CREATIVE CARVE PRIVATE LIMITED,3559.0,IN0002138315,Manufacturing,2019,0.22992473468313693,0.0068615066997432805
CREATIVE CARVE PRIVATE LIMITED,3559.0,IN0002138315,Manufacturing,2020,0.28273932026661774,-0.04113778422868608
CREATIVE CARVE PRIVATE LIMITED,3559.0,IN0002138315,Manufacturing,2021,0.24831072391843023,0.154153928642645
CREATIVE CARVE PRIVATE LIMITED,3559.0,IN0002138315,Manufacturing,2022,0.3396742086639011,0.43158725176487267
CREATIVE CARVE PRIVATE LIMITED,3559.0,IN0002138315,Manufacturing,2023,0.3702881644869826,0.3023630986586381
CRIF HIGH MARK CREDIT INFORMATION SERVICES PRIVATE LIMITED,8743.0,IN0000564245,Services,2017,0.317904036140527,0.6352819700788988
CRIF HIGH MARK CREDIT INFORMATION SERVICES PRIVATE LIMITED,8743.0,IN0000564245,Services,2018,0.30987640807350825,0.4992512545527361
CRIF HIGH MARK CREDIT INFORMATION SERVICES PRIVATE LIMITED,8743.0,IN0000564245,Services,2019,0.2791012602505981,0.24334611641462978
CRIF HIGH MARK CREDIT INFORMATION SERVICES PRIVATE LIMITED,8743.0,IN0000564245,Services,2020,0.32967811043493417,0.07409929836106732
CRIF HIGH MARK CREDIT INFORMATION SERVICES PRIVATE LIMITED,8743.0,IN0000564245,Services,2021,0.3111100499502473,0.19663589968125184
CRIF HIGH MARK CREDIT INFORMATION SERVICES PRIVATE LIMITED,8743.0,IN0000564245,Services,2022,0.32889336143642767,0.3074341891841452
CRIF HIGH MARK CREDIT INFORMATION SERVICES PRIVATE LIMITED,8743.0,IN0000564245,Services,2023,0.33901112836041286,0.270902209499174
CROSSLAY REMEDIES LIMITED,2833.0,IN0002165097,Manufacturing,2017,0.10235564720812185,0.18405639174719624
CROSSLAY REMEDIES LIMITED,2833.0,IN0002165097,Manufacturing,2018,0.13051390058972182,0.10661484980095448
CROSSLAY REMEDIES LIMITED,2833.0,IN0002165097,Manufacturing,2019,0.1630581138579198,0.14819808989851935
CROSSLAY REMEDIES LIMITED,2833.0,IN0002165097,Manufacturing,2020,0.20487692543882013,0.07939416133156874
CROSSLAY REMEDIES LIMITED,2833.0,IN0002165097,Manufacturing,2021,0.2726800464077303,0.43275828753427237
CROSSLAY REMEDIES LIMITED,2833.0,IN0002165097,Manufacturing,2022,0.3130126324612344,0.06674052858036261
CROSSLAY REMEDIES LIMITED,2833.0,IN0002165097,Manufacturing,2023,0.3273397475946522,0.1812160092277506
CTRL S DATACENTERS LIMITED,7371.0,IN0002183212,Services,2017,0.23449319213313155,0.26801564845413384
CTRL S DATACENTERS LIMITED,7371.0,IN0002183212,Services,2018,0.266681494661922,0.27919513984864763
CTRL S DATACENTERS LIMITED,7371.0,IN0002183212,Services,2019,0.4369965040279678,0.34267034963738374
CTRL S DATACENTERS LIMITED,7371.0,IN0002183212,Services,2020,0.4607329842931922,0.22076580241932087
CTRL S DATACENTERS LIMITED,7371.0,IN0002183212,Services,2021,0.4603785691369901,0.15783340244746258
CTRL S DATACENTERS LIMITED,7371.0,IN0002183212,Services,2022,0.41610500177367915,0.11184897881795819
CTRL S DATACENTERS LIMITED,7371.0,IN0002183212,Services,2023,0.32017771195853295,0.18105602995445413
DAIDO KOGYO INDIA PRIVATE LIMITED,5085.0,IN0002215488,Wholesale Trade,2017,0.04127828682157576,0.700606335661113
DAIDO KOGYO INDIA PRIVATE LIMITED,5085.0,IN0002215488,Wholesale Trade,2018,0.03228813017446477,0.4811221557388685
DAIDO KOGYO INDIA PRIVATE LIMITED,5085.0,IN0002215488,Wholesale Trade,2019,0.042921627013357194,0.13040208568370448
DAIDO KOGYO INDIA PRIVATE LIMITED,5085.0,IN0002215488,Wholesale Trade,2020,0.03316493737256698,0.44762929439709986
DAIDO KOGYO INDIA PRIVATE LIMITED,5085.0,IN0002215488,Wholesale Trade,2021,0.02649783045739671,0.5457859502521449
DAIDO KOGYO INDIA PRIVATE LIMITED,5085.0,IN0002215488,Wholesale Trade,2022,0.028008763893602358,0.05628766449635436
DAIDO KOGYO INDIA PRIVATE LIMITED,5085.0,IN0002215488,Wholesale Trade,2023,0.04989823847287527,0.23539100107766076
DASSAULT SYSTEMES GLOBAL SERVICES PRIVATE LIMITED,7375.0,IN0013855003,Services,2017,0.2451678535096646,0.17096944607198417
DASSAULT SYSTEMES GLOBAL SERVICES PRIVATE LIMITED,7375.0,IN0013855003,Services,2018,0.18588082901554365,0.26598613834199547
DASSAULT SYSTEMES GLOBAL SERVICES PRIVATE LIMITED,7375.0,IN0013855003,Services,2019,0.19504718883600866,0.22787418679252402
DASSAULT SYSTEMES GLOBAL SERVICES PRIVATE LIMITED,7375.0,IN0013855003,Services,2020,0.17735233006826917,0.11485765016015814
DASSAULT SYSTEMES GLOBAL SERVICES PRIVATE LIMITED,7375.0,IN0013855003,Services,2021,0.16689202240679957,0.11749003421161897
DASSAULT SYSTEMES GLOBAL SERVICES PRIVATE LIMITED,7375.0,IN0013855003,Services,2022,0.19040198010725584,0.2952225688390189
DASSAULT SYSTEMES GLOBAL SERVICES PRIVATE LIMITED,7375.0,IN0013855003,Services,2023,0.1724669038101873,0.232551743174491
DBS TECHNOLOGY SERVICES INDIA PRIVATE LIMITED,7374.0,IN0016559702,Services,2017,0.15254236526510212,1.866079526797149
DBS TECHNOLOGY SERVICES INDIA PRIVATE LIMITED,7374.0,IN0016559702,Services,2018,0.1525423789572348,0.5716396464392002
DBS TECHNOLOGY SERVICES INDIA PRIVATE LIMITED,7374.0,IN0016559702,Services,2019,0.15254229544969142,0.5839776047692944
DBS TECHNOLOGY SERVICES INDIA PRIVATE LIMITED,7374.0,IN0016559702,Services,2020,0.16288956379377142,0.2630067895341177
DBS TECHNOLOGY SERVICES INDIA PRIVATE LIMITED,7374.0,IN0016559702,Services,2021,0.15612443996158698,0.19306149115289561
DBS TECHNOLOGY SERVICES INDIA PRIVATE LIMITED,7374.0,IN0016559702,Services,2022,0.16005057643108475,0.024539887642356817
DBS TECHNOLOGY SERVICES INDIA PRIVATE LIMITED,7374.0,IN0016559702,Services,2023,0.14103761324512074,-0.0038013253177773265
DEEPAK NITRITE LIMITED,2899.0,IN31252FI,Manufacturing,2017,0.09622349324609351,0.2180395213839179
DEEPAK NITRITE LIMITED,2899.0,IN31252FI,Manufacturing,2018,0.13882889917035687,0.5393555518146735
DEEPAK NITRITE LIMITED,2899.0,IN31252FI,Manufacturing,2019,0.21841449656858178,0.44070522225248476
DEEPAK NITRITE LIMITED,2899.0,IN31252FI,Manufacturing,2020,0.25719619745733674,0.05227646995583268
DEEPAK NITRITE LIMITED,2899.0,IN31252FI,Manufacturing,2021,0.21294748878529385,0.5151120969391392
DEEPAK NITRITE LIMITED,2899.0,IN31252FI,Manufacturing,2022,0.14341715735710306,0.08028502863636167
DEEPAK NITRITE LIMITED,2899.0,IN31252FI,Manufacturing,2023,0.1288635067157602,-0.04829469619878257
DELHI AIRPORT PARKING SERVICES PRIVATE LIMITED,4789.0,IN0002318966,"Transportation, Communications, Electric, Gas, and Sanitary Services",2017,0.3832580301459908,0.3719659285504502
DELHI AIRPORT PARKING SERVICES PRIVATE LIMITED,4789.0,IN0002318966,"Transportation, Communications, Electric, Gas, and Sanitary Services",2018,0.24889011978657857,0.13371511469313613
DELHI AIRPORT PARKING SERVICES PRIVATE LIMITED,4789.0,IN0002318966,"Transportation, Communications, Electric, Gas, and Sanitary Services",2019,0.31973654374982063,0.024949347673940636
DELHI AIRPORT PARKING SERVICES PRIVATE LIMITED,4789.0,IN0002318966,"Transportation, Communications, Electric, Gas, and Sanitary Services",2020,-0.4561396666926666,-0.7025515777942626
DELHI AIRPORT PARKING SERVICES PRIVATE LIMITED,4789.0,IN0002318966,"Transportation, Communications, Electric, Gas, and Sanitary Services",2021,-0.0016203322724290797,0.7262139850981368
DELHI AIRPORT PARKING SERVICES PRIVATE LIMITED,4789.0,IN0002318966,"Transportation, Communications, Electric, Gas, and Sanitary Services",2022,0.24184430931740392,1.0379762933766368
DELHI AIRPORT PARKING SERVICES PRIVATE LIMITED,4789.0,IN0002318966,"Transportation, Communications, Electric, Gas, and Sanitary Services",2023,0.24883090050896128,0.23138912431121206
DHANANJAY AUTO CRAFT PRIVATE LIMITED,3799.0,IN0015357759,Manufacturing,2017,0.08292211698149034,27.531679591884227
DHANANJAY AUTO CRAFT PRIVATE LIMITED,3799.0,IN0015357759,Manufacturing,2018,0.06581529683036774,1.2742174388158722
DHANANJAY AUTO CRAFT PRIVATE LIMITED,3799.0,IN0015357759,Manufacturing,2019,0.05106741498145509,0.6298911863485834
DHANANJAY AUTO CRAFT PRIVATE LIMITED,3799.0,IN0015357759,Manufacturing,2020,0.029643276620701514,0.08232105295768832
DHANANJAY AUTO CRAFT PRIVATE LIMITED,3799.0,IN0015357759,Manufacturing,2021,0.02747241174148542,0.0823205186612821
DHANANJAY AUTO CRAFT PRIVATE LIMITED,3799.0,IN0015357759,Manufacturing,2022,0.05265395379190028,-0.029008291672163566
DHANANJAY AUTO CRAFT PRIVATE LIMITED,3799.0,IN0015357759,Manufacturing,2023,0.04214364503065525,0.19066776548995645
DHARIWAL INDUSTRIES PRIVATE LIMITED,3499.0,IN0002441431,Manufacturing,2017,0.12710039980988058,0.2315290853455343
DHARIWAL INDUSTRIES PRIVATE LIMITED,3499.0,IN0002441431,Manufacturing,2018,0.21821442399788044,0.29010291237918917
DHARIWAL INDUSTRIES PRIVATE LIMITED,3499.0,IN0002441431,Manufacturing,2019,0.1632517748273687,0.15627016022983997
DHARIWAL INDUSTRIES PRIVATE LIMITED,3499.0,IN0002441431,Manufacturing,2020,0.183674243861713,-0.12591493026082967
DHARIWAL INDUSTRIES PRIVATE LIMITED,3499.0,IN0002441431,Manufacturing,2021,0.15070182094081983,0.3579431290721835
DHARIWAL INDUSTRIES PRIVATE LIMITED,3499.0,IN0002441431,Manufacturing,2022,0.19352101984773723,0.11909281727668697
DHARIWAL INDUSTRIES PRIVATE LIMITED,3499.0,IN0002441431,Manufacturing,2023,0.2737865457258214,-0.07038154474362412
DHARIWAL INFRASTRUCTURE LIMITED,6531.0,IN0002441478,"Finance, Insurance, and Real Estate",2017,0.1316625008444232,0.7390412945174449
DHARIWAL INFRASTRUCTURE LIMITED,6531.0,IN0002441478,"Finance, Insurance, and Real Estate",2018,0.22379596195900878,0.24905626494207578
DHARIWAL INFRASTRUCTURE LIMITED,6531.0,IN0002441478,"Finance, Insurance, and Real Estate",2019,0.2458637266647451,0.0256998916373119
DHARIWAL INFRASTRUCTURE LIMITED,6531.0,IN0002441478,"Finance, Insurance, and Real Estate",2020,0.254802568474901,0.1674846832618957
DHARIWAL INFRASTRUCTURE LIMITED,6531.0,IN0002441478,"Finance, Insurance, and Real Estate",2021,0.2306225021194136,0.06658586204196681
DHARIWAL INFRASTRUCTURE LIMITED,6531.0,IN0002441478,"Finance, Insurance, and Real Estate",2022,0.23132521298906475,0.06757967915287799
DHARIWAL INFRASTRUCTURE LIMITED,6531.0,IN0002441478,"Finance, Insurance, and Real Estate",2023,0.24357850283526394,-0.005914286765258736
DHARMESH TEXTILES LIMITED,2299.0,IN0002446027,Manufacturing,2017,0.06397833928464053,0.30993057706365357
DHARMESH TEXTILES LIMITED,2299.0,IN0002446027,Manufacturing,2018,0.07186620365668354,0.18214314682033095
DHARMESH TEXTILES LIMITED,2299.0,IN0002446027,Manufacturing,2019,0.09222733493189672,0.0006752293251188757
DHARMESH TEXTILES LIMITED,2299.0,IN0002446027,Manufacturing,2020,0.042021425592496886,-0.29175332750153105
DHARMESH TEXTILES LIMITED,2299.0,IN0002446027,Manufacturing,2021,0.058436578647184136,0.684493358992349
DHARMESH TEXTILES LIMITED,2299.0,IN0002446027,Manufacturing,2022,0.0611099161504233,0.5711755480388918
DHARMESH TEXTILES LIMITED,2299.0,IN0002446027,Manufacturing,2023,0.07131376543781028,0.035489089481552494
DIAGEO BUSINESS SERVICES INDIA PRIVATE LIMITED,7389.0,IN0015441306,Services,2017,0.1437812575488065,5.477338070461891
DIAGEO BUSINESS SERVICES INDIA PRIVATE LIMITED,7389.0,IN0015441306,Services,2018,0.150729322677918,0.8217481956985033
DIAGEO BUSINESS SERVICES INDIA PRIVATE LIMITED,7389.0,IN0015441306,Services,2019,0.14813092673490733,0.6361245178081836
DIAGEO BUSINESS SERVICES INDIA PRIVATE LIMITED,7389.0,IN0015441306,Services,2020,0.1746909560991053,0.08758872429990672
DIAGEO BUSINESS SERVICES INDIA PRIVATE LIMITED,7389.0,IN0015441306,Services,2021,0.1727972582765095,0.13608250048893455
DIAGEO BUSINESS SERVICES INDIA PRIVATE LIMITED,7389.0,IN0015441306,Services,2022,0.13942791232855337,0.11965437336863594
DIAGEO BUSINESS SERVICES INDIA PRIVATE LIMITED,7389.0,IN0015441306,Services,2023,0.13181708854863985,-0.011933468853449591
DIPTY LAL JUDGE MAL PVT LTD,5999.0,IN0002471244,Retail Trade,2017,0.06656414954970112,0.2724664377744985
DIPTY LAL JUDGE MAL PVT LTD,5999.0,IN0002471244,Retail Trade,2018,0.048497757704918855,0.1157921932690662
DIPTY LAL JUDGE MAL PVT LTD,5999.0,IN0002471244,Retail Trade,2019,0.0700951686069339,0.026672623942420204
DIPTY LAL JUDGE MAL PVT LTD,5999.0,IN0002471244,Retail Trade,2020,0.039923939586106336,0.08407517963452205
DIPTY LAL JUDGE MAL PVT LTD,5999.0,IN0002471244,Retail Trade,2021,0.0456963911962043,-0.010467610411099004
DIPTY LAL JUDGE MAL PVT LTD,5999.0,IN0002471244,Retail Trade,2022,0.03628836032624815,0.16156867130446972
DIPTY LAL JUDGE MAL PVT LTD,5999.0,IN0002471244,Retail Trade,2023,0.038355018780038774,-0.00040170528915728365
DISPOSAFE HEALTH AND LIFE CARE LIMITED,3321.0,IN0002486204,Manufacturing,2017,0.1068320678290436,0.1753368280323626
DISPOSAFE HEALTH AND LIFE CARE LIMITED,3321.0,IN0002486204,Manufacturing,2018,0.09797973106158585,0.14424106452675955
DISPOSAFE HEALTH AND LIFE CARE LIMITED,3321.0,IN0002486204,Manufacturing,2019,0.09634818218226775,0.013538043479522921
DISPOSAFE HEALTH AND LIFE CARE LIMITED,3321.0,IN0002486204,Manufacturing,2020,0.14065780194113822,0.2309097867793275
DISPOSAFE HEALTH AND LIFE CARE LIMITED,3321.0,IN0002486204,Manufacturing,2021,0.13687179624813953,0.04170561989911081
DISPOSAFE HEALTH AND LIFE CARE LIMITED,3321.0,IN0002486204,Manufacturing,2022,0.1417008790744607,0.0465743202899771
DISPOSAFE HEALTH AND LIFE CARE LIMITED,3321.0,IN0002486204,Manufacturing,2023,0.15257312421498168,0.003975639457661995
DOEHLER INDIA PRIVATE LIMITED,2037.0,IN0007826087,Manufacturing,2017,0.09610067384184216,0.1929459525618764
DOEHLER INDIA PRIVATE LIMITED,2037.0,IN0007826087,Manufacturing,2018,0.08506819529551296,0.15070988893519277
DOEHLER INDIA PRIVATE LIMITED,2037.0,IN0007826087,Manufacturing,2019,0.06677513105219043,-0.026197309065782326
