Name,SIC,BVD,Industry
MASYC PROJECTS PRIVATE LIMITED,7389.0,IN0010881652,Services
MAVENIR SYSTEMS PRIVATE LIMITED,7376.0,IN0012827443,Services
MAX ENGINEERING & MARKETING PRIVATE LIMITED,5085.0,IN0015693933,Wholesale Trade
MAZDA LIMITED,8711.0,IN33509FI,Services
MECGALE PNEUMATICS PRIVATE LIMITED,7389.0,IN0007601057,Services
MED MANOR ORGANICS PRIVATE LIMITED,2834.0,IN0008237762,Manufacturing
MEDI ASSIST HEALTHCARE SERVICES LIMITED,9431.0,IN001862802IND,Public Administration
MEDLINE INDUSTRIES INDIA PRIVATE LIMITED,7389.0,IN0008253701,Services
MEERA COTTON AND SYNTHETIC MILLS PRIVATE LIMITED,2269.0,IN0008261093,Manufacturing
MEGAA MODA PRIVATE LIMITED,5199.0,IN0008269454,Wholesale Trade
MEGASOLIS RENEWABLES PRIVATE LIMITED,4939.0,IN0011388365,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MEGASTAR FOODS LIMITED,2041.0,IN719280FI,Manufacturing
MEGATHERM INDUCTION LIMITED,3694.0,IN0008274053,Manufacturing
MEGHMANI INDUSTRIES LIMITED,3569.0,IN0000235492,Manufacturing
MENAKA MILLS PRIVATE LIMITED,3571.0,IN0008301123,Manufacturing
MERCEDES-BENZ RESEARCH AND DEVELOPMENT INDIA PRIVATE LIMITED,8743.0,IN0008307415,Services
MERCK PERFORMANCE MATERIALS PRIVATE LIMITED,5085.0,IN0000401307,Wholesale Trade
MERCURY INDUSTRIES LIMITED,2834.0,IN0008310306,Manufacturing
MERIDIAN MEDICAL RESEARCH & HOSPITAL LTD,8062.0,IN0000277301,Services
MERIDIUM SERVICES AND LABS PRIVATE LIMITED,7375.0,IN0008314693,Services
MERO ASIA PACIFIC ENGINEERING PRIVATE LIMITED,3441.0,IN0008319363,Manufacturing
METROPOLE VINIMAY PRIVATE LIMITED,5085.0,IN0008342784,Wholesale Trade
MFAR HOLDINGS PRIVATE LIMITED,6512.0,IN0009135323,"Finance, Insurance, and Real Estate"
MFB GEOTECH PRIVATE LIMITED,7389.0,IN0015728452,Services
MICRON INSTRUMENTS PRIVATE LIMITED,3482.0,IN0010942739,Manufacturing
MICRONOVA IMPEX PRIVATE LIMITED,5085.0,IN0004927496,Wholesale Trade
MICROSOFT CORPORATION (INDIA) PVT LTD,7371.0,IN0010899854,Services
MIDDLEBY INDIA ENGINEERING PRIVATE LIMITED,3531.0,IN0014009611,Manufacturing
MILESTONE BUILDCON PRIVATE LIMITED,1629.0,IN0010699765,Construction
MILLENNIA REALTORS PRIVATE LIMITED,8062.0,IN0010803835,Services
MILLIMAN INDIA PRIVATE LIMITED,8742.0,IN0010767893,Services
MINDRAY MEDICAL INDIA PVT. LTD,5199.0,IN0011347243,Wholesale Trade
MINSOL LIMITED,1041.0,IN111030FI,Mining
MIRACLE PRINT PACK PRIVATE LIMITED,4783.0,IN0012599436,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MIRAJ ENTERTAINMENT LIMITED,7812.0,IN0012554974,Services
MIS SUPPORT CENTER PRIVATE LIMITED,8721.0,IN0015234015,Services
MITRA S K PVT LTD,5085.0,IN0010630894,Wholesale Trade
MITSU CHEM PLAST LTD,3544.0,IN117335FI,Manufacturing
MOBILEUM TECHNOLOGIES PRIVATE LIMITED,7389.0,IN0006723416,Services
MODERN ROAD MAKERS P LTD,1611.0,IN0007639913,Construction
MODERN VEER RAYS SECURITY FORCE (INDIA) PVT LTD,7382.0,IN0008379944,Services
MODI HITECH INDIA LIMITED,5199.0,IN0008442153,Wholesale Trade
MODICARE LIMITED,7371.0,IN0000255153,Services
MODY CHEMI PHARMA LIMITED,2819.0,IN0020486475,Manufacturing
MONTECARLO LIMITED,4939.0,IN0008424297,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MOPED HOUSE PRIVATE LIMITED,5012.0,IN0008437744,Wholesale Trade
MOTHER LAND TEXTILE INDIA PRIVATE LIMITED,2281.0,IN0008450911,Manufacturing
MOTILAL OSWAL FINVEST LIMITED,6021.0,IN0000340906,"Finance, Insurance, and Real Estate"
MOUNT ROOFING AND STRUCTURES PRIVATE LIMITED,3499.0,IN0016113891,Manufacturing
MRF CORP LIMITED,6019.0,IN0000355747,"Finance, Insurance, and Real Estate"
MRG HOSPITALITY & INFRASTRUCTURE PRIVATE LIMITED,1629.0,IN0008471002,Construction
MSG GLOBAL SOLUTIONS INDIA PRIVATE LIMITED,7371.0,IN0007644749,Services
MSKH SEATING SYSTEMS INDIA PRIVATE LIMITED,3631.0,IN0007645906,Manufacturing
MSN LABORATORIES PRIVATE LIMITED,2834.0,IN0012666609,Manufacturing
MSN ORGANICS PRIVATE LIMITED,2819.0,IN0007646875,Manufacturing
MUKESH FURNISHINGS PRIVATE LIMITED,2399.0,IN0007667569,Manufacturing
MUKKA PROTEINS LIMITED,912.0,IN0007669225,Public Administration
MUKUND CORRUPACK PRIVATE LIMITED,7389.0,IN0016391393,Services
MULTI COMMODITY EXCHANGE CLEARING CORPORATION LIMITED,7389.0,IN0007677047,Services
MULTI COMMODITY EXCHANGE OF INDIA LTD,6231.0,IN34627FI,"Finance, Insurance, and Real Estate"
MULTIPLES ALTERNATE ASSET MANAGEMENT PRIVATE LIMITED,7389.0,IN0007684273,Services
MULTITECH AUTO PRIVATE LIMITED,3711.0,IN0007686254,Manufacturing
MULTITEX FILTRATION ENGINEERS LIMITED,7389.0,IN0000215411,Services
MUMBAI WASTE MANAGEMENT LIMITED,4953.0,IN0013160206,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MURLI KRISHNA PHARMA PRIVATE LIMITED,2834.0,IN0008490109,Manufacturing
MZ FOOD PRODUCTS PRIVATE LIMITED,2099.0,IN0007693024,Manufacturing
N R C INDUSTRIES LIMITED,5085.0,IN0009161091,Wholesale Trade
N. J. ECO-BUILD PRIVATE LIMITED,1629.0,IN0013278271,Construction
N. N. GLOBAL MERCANTILE PRIVATE LIMITED,7389.0,IN0011358602,Services
NABROS TRANSPORT PVT LTD,912.0,IN0008748684,Public Administration
NABSAMRUDDHI FINANCE LIMITED,6141.0,IN0000628202,"Finance, Insurance, and Real Estate"
NANDA INFRA CONSTRUCTION PRIVATE LIMITED,1629.0,IN0008790227,Construction
NARAYANA HRUDAYALAYA LIMITED,5047.0,IN117411FI,Wholesale Trade
NARMADA BIO-CHEM LIMITED,2879.0,IN0008819342,Manufacturing
NARSINGH MERCANTILE PRIVATE LIMITED,5085.0,IN0008824299,Wholesale Trade
NASHER MILES PRIVATE LIMITED,5085.0,IN0011305275,Wholesale Trade
NATH BIO-GENES (INDIA) LTD,139.0,IN72853FI,Mining
NATH INDUSTRIES LTD,2679.0,IN31828FI,Manufacturing
NATIONAL INVESTMENT AND INFRASTRUCTURE FUND LIMITED,7389.0,IN0015257248,Services
NATIONAL REALTY PRIVATE LIMITED,6512.0,IN0008838399,"Finance, Insurance, and Real Estate"
NAVKAR CORPORATION LIMITED,4789.0,IN36480FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
NCR CORPORATION INDIA PRIVATE LIMITED,7371.0,IN0000396404,Services
NEEYAMO ENTERPRISE SOLUTIONS PRIVATE LIMITED,7371.0,IN0008885313,Services
NEPTUNE INFOSOLUTIONS PRIVATE LIMITED,3571.0,IN0000396729,Manufacturing
NESCO LIMITED,1541.0,IN33537FI,Construction
NESTLE INDIA LIMITED,2099.0,IN30304FI,Manufacturing
NETAJI OIL DEPOT PRIVATE LIMITED,8742.0,IN0019928817,Services
NETENRICH TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0010105651,Services
NEULAND LABORATORIES LIMITED,2834.0,IN33539FI,Manufacturing
NEUTRON SUNRAY PRIVATE LIMITED,4911.0,IN0016408175,"Transportation, Communications, Electric, Gas, and Sanitary Services"
NEVANSH BUSINESS SUPPORT SERVICES PRIVATE LIMITED,7389.0,IN0016925252,Services
NEW OPPORTUNITY CONSULTANCY PRIVATE LIMITED,7261.0,IN0011967591,Services
NEW PANDIAN TRAVELS PRIVATE LIMITED,4724.0,IN0013384203,"Transportation, Communications, Electric, Gas, and Sanitary Services"
NEWA INVESTMENTS PRIVATE LIMITED,6159.0,IN0009115764,"Finance, Insurance, and Real Estate"
NEWONE CONSTRUCTIONS PRIVATE LIMITED,1629.0,IN0009119308,Construction
NEXTGEN HEALTHCARE INDIA PRIVATE LIMITED,8099.0,IN0006882511,Services
NEXUS CROP SCIENCE PRIVATE LIMITED,2873.0,IN0013414009,Manufacturing
NHAVA SHEVA (INDIA) GATEWAY TERMINAL PRIVATE LIMITED,4789.0,IN0013818987,"Transportation, Communications, Electric, Gas, and Sanitary Services"
NICDC LOGISTICS DATA SERVICES LIMITED,7389.0,IN0020419604,Services
NICO ORGO MARKETING PRIVATE LIMITED,751.0,IN0007384915,Services
NIFTY LABS PRIVATE LIMITED,2834.0,IN0013661864,Manufacturing
NIHON KOHDEN INDIA PRIVATE LIMITED,3841.0,IN0003966791,Manufacturing
NILA INFRASTRUCTURES LIMITED,5039.0,IN33529FI,Wholesale Trade
NIMBUS HARBOR FACILITIES MANAGEMENT PRIVATE LIMITED,8742.0,IN0010074887,Services
NIPHA EXPORTS PRIVATE LIMITED,5085.0,IN0009979801,Wholesale Trade
NIPPON KOEI INDIA PRIVATE LIMITED,7389.0,IN0012794698,Services
NIPPON STEEL INDIA PRIVATE LIMITED,3499.0,IN0007407923,Manufacturing
NIPRO INDIA CORPORATION PRIVATE LIMITED,3841.0,IN0014658836,Manufacturing
NIRMAL POLY PLAST PRIVATE LIMITED,3089.0,IN0007413847,Manufacturing
NISOL MANUFACTURING COMPANY PRIVATE LIMITED,2111.0,IN0012736668,Manufacturing
NISSAN TRADING INDIA PRIVATE LIMITED,7538.0,IN0007425033,Services
NIYATI ENGINEERING PRIVATE LIMITED,8711.0,IN0007441019,Services
NLB SERVICES PRIVATE LIMITED,7375.0,IN0008856236,Services
NOBEL HYGIENE PRIVATE LIMITED,2834.0,IN0012822666,Manufacturing
NOIDA POWER COMPANY LIMITED,3612.0,IN0000225924,Manufacturing
NOKEN VITRIFIED PRIVATE LIMITED,3251.0,IN0015702442,Manufacturing
NORTECH FERRO ALLOYS PRIVATE LIMITED,3711.0,IN0008734907,Manufacturing
NORTHERN SPIRITS LIMITED,5182.0,IN744043FI,Wholesale Trade
NOV INDIA PRIVATE LIMITED,3569.0,IN0001248956,Manufacturing
NOVA AGRI SCIENCES PRIVATE LIMITED,711.0,IN0013212704,Services
NOVARTIS HEALTHCARE PRIVATE LIMITED,2834.0,IN0000396698,Manufacturing
NOVOZYMES SOUTH ASIA PRIVATE LIMITED,2299.0,IN0007454537,Manufacturing
NRP PROJECTS PRIVATE LIMITED,1629.0,IN0007476483,Construction
NRSS XXIX TRANSMISSION LIMITED,4911.0,IN0013510803,"Transportation, Communications, Electric, Gas, and Sanitary Services"
NRVS STEELS LIMITED,3312.0,IN0005893567,Manufacturing
NTC ENGINEERING SERVICES PRIVATE LIMITED,6019.0,IN0007479464,"Finance, Insurance, and Real Estate"
NTC LOGISTICS INDIA PRIVATE LIMITED,4789.0,IN0007460991,"Transportation, Communications, Electric, Gas, and Sanitary Services"
NTS TECHNOLOGY SERVICES PRIVATE LIMITED,7375.0,IN0016114677,Services
NU HOSPITALS PRIVATE LIMITED,8062.0,IN0008730323,Services
NUBERG ENGINEERING LIMITED,8711.0,IN0004987315,Services
NURECA LIMITED,8099.0,IN001415819IND,Services
NUVAMA CLEARING SERVICES LIMITED,5199.0,IN0000310385,Wholesale Trade
NV PROJECTS PRIVATE LIMITED,6512.0,IN0008723515,"Finance, Insurance, and Real Estate"
NVIDIA GRAPHICS PRIVATE LIMITED,3672.0,IN0001352546,Manufacturing
NXTRA DATA LIMITED,7371.0,IN0015292983,Services
OAK INFRASTRUCTURE DEVELOPERS LIMITED,6512.0,IN0008136298,"Finance, Insurance, and Real Estate"
OAKNORTH GLOBAL PRIVATE LIMITED,7371.0,IN0014220586,Services
OCEAN CAPITAL MARKET LTD,6159.0,IN0000329072,"Finance, Insurance, and Real Estate"
OCEAN CONSTRUCTIONS (INDIA) PRIVATE LIMITED,1311.0,IN0007205867,Mining
ODISHA TELEVISION LIMITED,7389.0,IN0007253921,Services
OIL FIELD WAREHOUSE & SERVICES PRIVATE LIMITED,4225.0,IN0007246246,"Transportation, Communications, Electric, Gas, and Sanitary Services"
OM GLASS WORKS PRIVATE LIMITED,3269.0,IN0006865845,Manufacturing
OMIDYAR NETWORK INDIA ADVISORS PRIVATE LIMITED,7299.0,IN0006816433,Services
ONE INTERNATIONAL CENTER PRIVATE LIMITED,6531.0,IN0003757578,"Finance, Insurance, and Real Estate"
ONEIRO LIFECARE PRIVATE LIMITED,2834.0,IN0010020822,Manufacturing
OPEN TEXT TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0013559165,Services
OPERATIVE INDIA PRIVATE LIMITED,7311.0,IN0008554707,Services
ORACLE CERNER HEALTHCARE SOLUTIONS INDIA PRIVATE LIMITED,7371.0,IN0013903413,Services
ORANGE CITY WATER PRIVATE LIMITED,4941.0,IN0008564085,"Transportation, Communications, Electric, Gas, and Sanitary Services"
ORANGE RETAIL FINANCE INDIA PRIVATE LIMITED,6021.0,IN0001300134,"Finance, Insurance, and Real Estate"
ORCH LABORATORIES INDIA PRIVATE LIMITED,2834.0,IN0013281663,Manufacturing
ORGANICA AROMATICS PRIVATE LIMITED,2841.0,IN0008576931,Manufacturing
ORIENT ELECTRIC LIMITED,3699.0,IN001576318IND,Manufacturing
ORIENT STEEL & INDUSTRIES LIMITED,3312.0,IN30231FI,Manufacturing
ORIENTAL CRAFTS MANUFACTURING COMPANY PRIVATE LIMITED,2499.0,IN0008092335,Manufacturing
ORIENTAL FOUNDRY PRIVATE LIMITED,3321.0,IN0012260961,Manufacturing
ORIENTAL STRUCTURAL ENGINEERS PRIVATE LIMITED,8711.0,IN0008582525,Services
ORIGO COMMODITIES INDIA PRIVATE LIMITED,5199.0,IN0008584271,Wholesale Trade
ORISSA METALIKS PRIVATE LIMITED,3312.0,IN0008087774,Manufacturing
ORITO POLYFAB PRIVATE LIMITED,2299.0,IN0013413168,Manufacturing
ORTHO CLINICAL DIAGNOSTICS INDIA PRIVATE LIMITED,5021.0,IN0014344535,Wholesale Trade
OSE HUNGUND HOSPET HIGHWAYS PRIVATE LIMITED,1629.0,IN0000364308,Construction
OSI SYSTEMS PRIVATE LIMITED,7375.0,IN0012813704,Services
OSIA HYPER RETAIL LIMITED,5999.0,IN544855FI,Retail Trade
OSWAL INDUSTRIES LIMITED,3312.0,IN0000247915,Manufacturing
OT PRIVACY SOFTWARE PRIVATE LIMITED,7375.0,IN0017662352,Services
OTIS GLOBAL SERVICES CENTER PRIVATE LIMITED,7389.0,IN0016923437,Services
OUTSHINY INDIA PRIVATE LIMITED,3161.0,IN0012359434,Manufacturing
P D NAVKAR BIO CHEM PRIVATE LIMITED,2819.0,IN0009169568,Manufacturing
P.P.KHARPATIL CONSTRUCTIONS PRIVATE LIMITED,1611.0,IN0010089282,Construction
PACE PACKAGING MACHINES PRIVATE LIMITED,3559.0,IN0006905153,Manufacturing
PAGODA STEELS PRIVATE LIMITED,5199.0,IN0007044993,Wholesale Trade
PAGRO FROZEN FOODS PRIVATE LIMITED,2033.0,IN0007045138,Manufacturing
PAI INTERNATIONAL ELECTRONICS LIMITED,5085.0,IN0007020216,Wholesale Trade
PALL INDIA PRIVATE LIMITED,3841.0,IN0007032836,Manufacturing
PANIPAT ELEVATED CORRIDOR LIMITED,1611.0,IN0000261545,Construction
PAR DRUGS AND CHEMICALS LIMITED,2819.0,IN511270FI,Manufacturing
PAR FORMULATIONS PRIVATE LIMITED,3844.0,IN0007081353,Manufacturing
PARADEEP PARIVAHAN PRIVATE LIMITED,4789.0,IN0006944465,"Transportation, Communications, Electric, Gas, and Sanitary Services"
PARALLEL WIRELESS INDIA PRIVATE LIMITED,7375.0,IN0014256181,Services
PARAMESU BIOTECH PRIVATE LIMITED,2834.0,IN0007011952,Manufacturing
PARAMOUNT TEXTILE MILLS PRIVATE LIMITED,2281.0,IN0007017339,Manufacturing
PARAYIL FOOD PRODUCTS PRIVATE LIMITED,5141.0,IN0007112841,Wholesale Trade
PAREXEL INTERNATIONAL (INDIA) PRIVATE LIMITED,7389.0,IN0007117271,Services
PAREXEL INTERNATIONAL INDIA SAFETY SERVICES PRIVATE LIMITED,7371.0,IN0008201146,Services
PARK MEDI WORLD PRIVATE LIMITED,8062.0,IN0007110715,Services
PARK MEDICENTERS AND INSTITUTIONS PRIVATE LIMITED,7389.0,IN0007110698,Services
PARKER ENGINEERING (INDIA) PRIVATE LIMITED,3569.0,IN0007112613,Manufacturing
PARSA KENTE COLLIERIES LIMITED,1222.0,IN0000374743,Mining
PATEL INFRASTRUCTURE LIMITED,1629.0,IN0007148571,Construction
PATH2WAY HR SOLUTIONS PRIVATE LIMITED,8111.0,IN0017623054,Services
PATNAIK MINERALS PRIVATE LIMITED,1099.0,IN0007156011,Mining
PATRA INDIA BPO SERVICES PRIVATE LIMITED,7371.0,IN0007156201,Services
PAWANSHREE FOOD INTERNATIONAL PRIVATE LIMITED,2041.0,IN0011215707,Manufacturing
PEEKAY PETROCHEM PRIVATE LIMITED,5085.0,IN0007069431,Wholesale Trade
PEEKAY STEEL CASTINGS PRIVATE LIMITED,3321.0,IN0007069288,Manufacturing
PEGASUS PANELS PRIVATE LIMITED,2435.0,IN0015076243,Manufacturing
PEN INDIA LIMITED,7371.0,IN0007077215,Services
PENAM LABORATORIES LIMITED,2834.0,IN0000239853,Manufacturing
PENSHIBAO WANG PRIVATE LIMITED,2819.0,IN0007165714,Manufacturing
PERFECT BELTS PRIVATE LIMITED,3523.0,IN0008155187,Manufacturing
PERFETTI VAN MELLE INDIA PRIVATE LIMITED,5085.0,IN0008164114,Wholesale Trade
PHARMA IMPEX LABORATORIES PVT LTD,2834.0,IN0007536713,Manufacturing
PHARMANZA HERBAL PRIVATE LIMITED,2834.0,IN0007183567,Manufacturing
PHARMED LIMITED,2834.0,IN0000247243,Manufacturing
PHILODEN INDUSTRIES PRIVATE LIMITED,2819.0,IN0007187377,Manufacturing
PI INDUSTRIES LTD,2879.0,IN32719FI,Manufacturing
PIPAVAV RAILWAY CORPORATION LIMITED,1629.0,IN0000253478,Construction
PJ MARGO PRIVATE LIMITED,2879.0,IN0008223277,Manufacturing
PKRK ENTERPRISES PRIVATE LIMITED,5085.0,IN0017397071,Wholesale Trade
PLENTEOUS PHARMACEUTICALS LIMITED,2834.0,IN0007230768,Manufacturing
PMI ENGINEERING EXPORTS PRIVATE LIMITED,3499.0,IN0007239151,Manufacturing
PMV MALTINGS PRIVATE LIMITED,2083.0,IN0007240942,Manufacturing
PNC INFRATECH LIMITED,1611.0,IN112374FI,Construction
POBI TECHNOLOGIES & CONSTRUCTIONS PRIVATE LIMITED,1611.0,IN0007267223,Construction
POLY MEDICURE LIMITED,3841.0,IN33643FI,Manufacturing
POLYCAB INDIA LIMITED,3357.0,IN35325FI,Manufacturing
POLYRUB COOPER STANDARD FTS PRIVATE LIMITED,3069.0,IN0014384871,Manufacturing
POPULAR AUTO DEALERS PRIVATE LIMITED,5012.0,IN0007285651,Wholesale Trade
POWER TRANSMISSION CORPORATION OF UTTARAKHAND LIMITED,4911.0,IN0007301806,"Transportation, Communications, Electric, Gas, and Sanitary Services"
POWERGRID WARORA TRANSMISSION LIMITED,4939.0,IN0012403293,"Transportation, Communications, Electric, Gas, and Sanitary Services"
PRABHU POLY COLOR LIMITED,3999.0,IN0000390299,Manufacturing
PRACHI LEATHERS PRIVATE LIMITED,2326.0,IN0006747343,Manufacturing
PRANJUL FASHION PRIVATE LIMITED,2299.0,IN0012247552,Manufacturing
PRASPACK INDUSTRIES PRIVATE LIMITED,3089.0,IN0007359389,Manufacturing
PRAXIAN GLOBAL PRIVATE LIMITED,7389.0,IN0017657981,Services
PRAYAGH NUTRI PRODUCTS PRIVATE LIMITED,2873.0,IN0012979796,Manufacturing
PREMAS LIFE SCIENCES PRIVATE LIMITED,5085.0,IN0008531179,Wholesale Trade
PREMIER ENERGIES LIMITED,4911.0,IN0012810338,"Transportation, Communications, Electric, Gas, and Sanitary Services"
PREMIER MEDICAL CORPORATION PRIVATE LIMITED,2834.0,IN0008537462,Manufacturing
PRESSMATIC ENGINEERS INDIA PRIVATE LIMITED,3694.0,IN0011151672,Manufacturing
PRIDE DRUGS AND PHARMA PRIVATE LIMITED,2834.0,IN0009984122,Manufacturing
PRIME FRESH LIMITED,5148.0,IN117584FI,Wholesale Trade
PRINCE SPINTEX PRIVATE LIMITED,2299.0,IN0015811533,Manufacturing
PRINTMANN OFFSET PRIVATE LIMITED CN,2731.0,IN0010044378,Manufacturing
PRITAM ELECTRICALS & ELECTRONICS PRIVATE LIMITED,3694.0,IN0010092363,Manufacturing
PRIVI SPECIALITY CHEMICALS LIMITED,2899.0,IN32423FI,Manufacturing
PROFINCH SOLUTIONS PRIVATE LIMITED,7371.0,IN0012149074,Services
PRUDENT INSURANCE BROKERS PRIVATE LIMITED,6512.0,IN0010043694,"Finance, Insurance, and Real Estate"
PSP PROJECTS LIMITED,8741.0,IN117612FI,Services
PTC INDUSTRIES LIMITED,1061.0,IN35722FI,Mining
PTCL INFRASTRUCTURE LIMITED,3312.0,IN0008561636,Manufacturing
PULSE PHARMACEUTICALS PRIVATE LIMITED,2834.0,IN0008612792,Manufacturing
PURBANCHAL CONCAST PRIVATE LIMITED,3321.0,IN0008626802,Manufacturing
PURI CONSTRUCTION PRIVATE LTD,1629.0,IN0008631239,Construction
PUSHPANJALI HOSPITAL AND RESEARCH CENTRE PRIVATE LIMITED,8062.0,IN0008649135,Services
PUYVAST MARITIME INDIA PRIVATE LIMITED,4789.0,IN0008654109,"Transportation, Communications, Electric, Gas, and Sanitary Services"
QMS MEDICAL ALLIED SERVICES LIMITED,5047.0,IN002018311IND,Wholesale Trade
QUADRAGEN VETHEALTH PRIVATE LIMITED,2823.0,IN0006969247,Manufacturing
QUADRANT FUTURE TEK LIMITED,7389.0,IN0015247098,Services
QUANTUM CLOTHING INDIA PRIVATE LIMITED,2269.0,IN0006963786,Manufacturing
QUARKCITY INDIA PRIVATE LIMITED,6512.0,IN0006887632,"Finance, Insurance, and Real Estate"
QUENCY CONSULTANCY PVT LTD,5085.0,IN0006891041,Wholesale Trade
QUEST GLOBAL ENGINEERING SERVICES PRIVATE LIMITED,7389.0,IN0012317331,Services
QUIPPO OIL AND GAS INFRASTRUCTURE LIMITED,4953.0,IN0000260476,"Transportation, Communications, Electric, Gas, and Sanitary Services"
R B WOVENS PRIVATE LIMITED,2211.0,IN0009184837,Manufacturing
R RAHEJA INVESTMENTS PRIVATE LIMITED,6111.0,IN0009356061,"Finance, Insurance, and Real Estate"
R S FUEL PRIVATE LIMITED,5199.0,IN0009357367,Wholesale Trade
R SYSTEMS INTERNATIONAL LIMITED,7379.0,IN34663FI,Services
R-PAC (INDIA) PRIVATE LIMITED,3412.0,IN0009471608,Manufacturing
R. S. FOILS PRIVATE LIMITED,3312.0,IN0009757564,Manufacturing
R1 RCM GLOBAL PRIVATE LIMITED,7389.0,IN0000418635,Services
RABWIN INDUSTRIES PRIVATE LIMITED,7378.0,IN0003619451,Services
RADIANT CASH MANAGEMENT SERVICES LIMITED,6099.0,IN463274FI,"Finance, Insurance, and Real Estate"
RADICO KHAITAN LIMITED,2084.0,IN30935FI,Manufacturing
RAGINI FINANCE PRIVATE LIMITED,6141.0,IN0000304874,"Finance, Insurance, and Real Estate"
RAHEE INFRATECH LIMITED,6111.0,IN0009905673,"Finance, Insurance, and Real Estate"
RAILTECH INFRAVENTURE PRIVATE LIMITED,3559.0,IN0013112385,Manufacturing
RAIPUR ELECTRONICS PRIVATE LIMITED,5021.0,IN0009917633,Wholesale Trade
RAJ INFRASTRUCTURE DEVELOPMENT (INDIA) PRIVATE LIMITED,1611.0,IN0009669946,Construction
RAJ OIL MILLS LIMITED,2076.0,IN34271FI,Manufacturing
RAJASTHAN BARYTES LIMITED,1474.0,IN0009558019,Mining
RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,4911.0,IN0000212147,"Transportation, Communications, Electric, Gas, and Sanitary Services"
RAJAT VINYLS PRIVATE LIMITED,2821.0,IN0012872404,Manufacturing
RAJESH SILVER PRIVATE LIMITED,3911.0,IN0014638688,Manufacturing
RAJESHWARI PETROCHEM PRIVATE LIMITED,2819.0,IN0013248847,Manufacturing
RAJYOG INTERNATIONAL PRIVATE LIMITED,7389.0,IN0010969754,Services
RAKESH MASALA PRIVATE LIMITED,5141.0,IN0009731117,Wholesale Trade
RAKHOH INDUSTRIES PRIVATE LIMITED,3542.0,IN0014285818,Manufacturing
RAKUTEN INDIA ENTERPRISE PRIVATE LIMITED,7371.0,IN0015380368,Services
RALLIS INDIA LIMITED,2874.0,IN30011FI,Manufacturing
RAMA INDUSTRIES LIMITED,2819.0,IN0000268322,Manufacturing
RAMALINGAM CONSTRUCTION COMPANY PRIVATE LIMITED,1629.0,IN0011151064,Construction
RAMAN & WEIL PRIVATE LIMITED,2879.0,IN0009688422,Manufacturing
RAMAN ROADWAYS PRIVATE LIMITED,4789.0,IN0013193869,"Transportation, Communications, Electric, Gas, and Sanitary Services"
RAMBOLL INDIA PRIVATE LIMITED,7371.0,IN0013121307,Services
RAMGAD MINERALS AND MINING LIMITED,3312.0,IN0009732796,Manufacturing
RAMKRISHNA COTTEX PRIVATE LIMITED,2269.0,IN0014117597,Manufacturing
RANEKA INDUSTRIES LIMITED,3341.0,IN0009701774,Manufacturing
RANI AQUA FEEDS PRIVATE LIMITED,2041.0,IN0006966684,Manufacturing
RANJAN FABRICS PVT LTD,2269.0,IN0011597499,Manufacturing
RAPID GLOBAL BUSINESS SOLUTIONS INDIA PRIVATE LIMITED,8711.0,IN0009735808,Services
RASHMI METALIKS LIMITED,3312.0,IN0009916201,Manufacturing
RASI SEEDS PRIVATE LIMITED,139.0,IN0011018813,Mining
RATHI HYDRO PROJECTS PRIVATE LIMITED,4911.0,IN0012494426,"Transportation, Communications, Electric, Gas, and Sanitary Services"
RATNADEEP METAL AND TUBES LIMITED,3312.0,IN0009779448,Manufacturing
RATNAKALA EXPORTS PRIVATE LIMITED,5199.0,IN0011361419,Wholesale Trade
RATNAVEER PRECISION ENGINEERING LIMITED,3312.0,IN0020486976,Manufacturing
RAUSHEENA UDYOG LIMITED,5085.0,IN0009801941,Wholesale Trade
RAVASCO TRANSMISSION AND PACKING PRIVATE LIMITED,3069.0,IN0009693712,Manufacturing
RAVIN INFRAPROJECT PRIVATE LIMITED,8711.0,IN0011355742,Services
RAVINDRANATH CONSTRUCTIONS PRIVATE LIMITED,7359.0,IN0017581556,Services
RBA FERRO INDUSTRIES PRIVATE LIMITED,5085.0,IN0006500462,Wholesale Trade
RDB REALTY & INFRASTRUCTURE LTD,6531.0,IN34618FI,"Finance, Insurance, and Real Estate"
READY ROTI INDIA PRIVATE LIMITED,2051.0,IN0006510227,Manufacturing
REALCADE LIFESCIENCE PRIVATE LIMITED,2834.0,IN0006519994,Manufacturing
REALPAGE INDIA PRIVATE LIMITED,7371.0,IN0013243401,Services
RECIPHARM PHARMASERVICES PRIVATE LIMITED,2834.0,IN0019721061,Manufacturing
RED HAT INDIA PRIVATE LIMITED,7371.0,IN0006539622,Services
REFEX INDUSTRIES LIMITED,2813.0,IN33618FI,Manufacturing
REGAAL RESOURCES LIMITED,2011.0,IN0006556855,Manufacturing
REGALIX INDIA PRIVATE LIMITED,7371.0,IN0006558024,Services
REITZ INDIA LIMITED,5085.0,IN0006566639,Wholesale Trade
