Name,SIC,BVD,Industry
MILLENNIUM TECHNOTOOLS PRIVATE LIMITED,3559.0,IN0013596235,Manufacturing
MINDA CORPORATION LIMITED,3714.0,IN34945FI,Manufacturing
MINDA INSTRUMENTS LIMITED,7389.0,IN0000245898,Services
MINDA KOSEI ALUMINUM WHEEL PRIVATE LIMITED,3562.0,IN0014375942,Manufacturing
MINISO LIFE STYLE PRIVATE LIMITED,5085.0,IN0017123892,Wholesale Trade
MISHTANN FOODS LIMITED,2099.0,IN106207FI,Manufacturing
MISTRAL SOLUTIONS PRIVATE LIMITED,7371.0,IN0010675216,Services
MITSUBISHI ELECTRIC INDIA PRIVATE LIMITED,5085.0,IN0013387426,Wholesale Trade
MITSUBISHI HEAVY INDUSTRIES-VST DIESEL ENGINES PRIVATE LIMITED,3694.0,IN0007603461,Manufacturing
MKC INFRASTRUCTURE LIMITED,1629.0,IN0007613138,Construction
MM STYLES PRIVATE LIMITED,7389.0,IN0007616746,Services
MMC HARDMETAL INDIA PRIVATE LIMITED,3441.0,IN0007618779,Manufacturing
MOD FORGE PRIVATE LIMITED,3312.0,IN0007630407,Manufacturing
MODEL ECONOMIC TOWNSHIP LIMITED,6512.0,IN0001264669,"Finance, Insurance, and Real Estate"
MODERN INDIA LIMITED,2269.0,IN31500FI,Manufacturing
MOET HENNESSY INDIA PRIVATE LIMITED,7389.0,IN0008386391,Services
MOHAN MEAKIN LIMITED,2084.0,IN30316FI,Manufacturing
MOHAN OVERSEAS PRIVATE LIMITED,7389.0,IN0009530116,Services
MOHIT MINERALS LIMITED,1499.0,IN0008396949,Mining
MOJJ ENGINEERING SYSTEMS LIMITED,3559.0,IN0000243141,Manufacturing
MOLEX INDIA BUSINESS SERVICES PRIVATE LIMITED,7389.0,IN0007630704,Services
MONDEE TECH PRIVATE LIMITED,4724.0,IN0008035514,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MONNET MINING COMPANY PRIVATE LIMITED,1222.0,IN0008419786,Mining
MONTANARI LIFTS COMPONENTS PRIVATE LIMITED,3562.0,IN0008569014,Manufacturing
MOOG MOTION CONTROLS PRIVATE LIMITED,5093.0,IN0008426366,Wholesale Trade
MORESHWAR TRADING COMPANY PRIVATE LIMITED,5012.0,IN0014495126,Wholesale Trade
MOREX INDUSTRIES PRIVATE LIMITED,2899.0,IN0008441376,Manufacturing
MORGAN STANLEY ADVANTAGE SERVICES PRIVATE LIMITED,7375.0,IN0008441979,Services
MOSCHIP TECHNOLOGIES LIMITED,7379.0,IN30927FI,Services
MPM PRIVATE LIMITED,2819.0,IN0008468436,Manufacturing
MSJATHIN INFRA PRIVATE LIMITED,6512.0,IN0019939575,"Finance, Insurance, and Real Estate"
MSYS TECH INDIA PRIVATE LIMITED,7375.0,IN0014003886,Services
MUKTI GOLD PRIVATE LIMITED,5085.0,IN0007671261,Wholesale Trade
MULTI COLOR STEELS (INDIA) PRIVATE LIMITED,5085.0,IN0007676999,Wholesale Trade
MUMBAI AIRPORT LOUNGE SERVICES PRIVATE LIMITED,7021.0,IN0013778542,Services
MUMBAI AVIATION FUEL FARM FACILITY PRIVATE LIMITED,4789.0,IN0008479783,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MUMTAZ HOTELS LIMITED,7021.0,IN0008481465,Services
MUNDRA SOLAR TECHNOPARK PRIVATE LIMITED,8721.0,IN0014328627,Services
MUNJAL KIRIU INDUSTRIES PRIVATE LIMITED,3711.0,IN0000247929,Manufacturing
MURLIDHAR RATANLAL EXPORTS LTD,5199.0,IN0000226164,Wholesale Trade
MURUDESHWAR CERAMICS LIMITED,3262.0,IN31506FI,Manufacturing
MUSADDILALS JEWELLERS (INDIA) PRIVATE LIMITED,1041.0,IN0008494133,Mining
MVS ACMEI TECHNOLOGIES PRIVATE LIMITED,7299.0,IN0010235182,Services
MY HEALTHSKAPE MEDICALS PRIVATE LIMITED,3841.0,IN0007688394,Manufacturing
MYSCAPE PROPERTIES PRIVATE LIMITED,1799.0,IN0008505677,Construction
MYSORE MERCANTILE COMPANY LIMITED,5141.0,IN0008507751,Wholesale Trade
N S ENGINEERING COMPANY PVT LTD,3523.0,IN0013491593,Manufacturing
N.M.FASHION DESIGNS PRIVATE LIMITED,7336.0,IN0011399529,Services
NABARD CONSULTANCY SERVICES PRIVATE LIMITED,7389.0,IN0008667178,Services
NACL INDUSTRIES LIMITED,2879.0,IN31513FI,Manufacturing
NAGATA AUTO ENGINEERING INDIA PRIVATE LIMITED,3799.0,IN0008755124,Manufacturing
NAGPUR PYROLUSITE P LTD,1041.0,IN0008760238,Mining
NAHAR POLY FILMS LIMITED,2671.0,IN30673FI,Manufacturing
NAINI PAPERS LIMITED,2655.0,IN0000215788,Manufacturing
NAMBIAR BUILDERS PRIVATE LIMITED,1629.0,IN0008781215,Construction
NAMRA FINANCE LIMITED,6159.0,IN0008784911,"Finance, Insurance, and Real Estate"
NARMADA SWITCHGEAR PRIVATE LIMITED,4911.0,IN0008821461,"Transportation, Communications, Electric, Gas, and Sanitary Services"
NASH INDUSTRIES (I) PRIVATE LIMITED,3462.0,IN0008827701,Manufacturing
NATHAN PROPERTIES PRIVATE LIMITED,6531.0,IN0008834663,"Finance, Insurance, and Real Estate"
NATIONAL POLYPLAST (INDIA) PRIVATE LIMITED,3089.0,IN0000279348,Manufacturing
NATIONAL SECURITIES DEPOSITORY LIMITED,8721.0,IN0007477998,Services
NATIONAL STOCK EXCHANGE OF INDIA LTD,6111.0,IN0000217045,"Finance, Insurance, and Real Estate"
NATURAL SUGAR AND ALLIED INDUSTRIES LIMITED,2061.0,IN0010456758,Manufacturing
NAVAL GROUP INDIA PRIVATE LIMITED,7389.0,IN0002275136,Services
NAVIN FLUORINE INTERNATIONAL LTD,2899.0,IN30913FI,Manufacturing
NAVNEET EDUCATION LIMITED,2741.0,IN30663FI,Manufacturing
NAVNIT MOTORS PRIVATE LIMITED,3711.0,IN0010075873,Manufacturing
NEELI SEA FOODS PRIVATE LIMITED,2091.0,IN0013115176,Manufacturing
NEEMRANA STEEL SERVICE CENTER INDIA PRIVATE LIMITED,3499.0,IN0006353474,Manufacturing
NEHRU PLACE HOTELS PRIVATE LIMITED,7021.0,IN116427FI,Services
NELSON GLOBAL PRODUCTS INDIA PRIVATE LIMITED,3511.0,IN0009044261,Manufacturing
NEMAK ALUMINIUM CASTINGS INDIA PRIVATE LIMITED,3694.0,IN0009044567,Manufacturing
NEMCARE HOSPITALS PRIVATE LIMITED,8062.0,IN0012568499,Services
NEUMAN AND ESSER ENGINEERING (INDIA) PRIVATE LIMITED,3542.0,IN0009056406,Manufacturing
NEW DELHI CENTRE FOR SIGHT LIMITED,8062.0,IN0009058703,Services
NEWFIELD ENGINEERS PRIVATE LIMITED,3441.0,IN0009117764,Manufacturing
NEXTEER AUTOMOTIVE INDIA PRIVATE LIMITED,3799.0,IN0013596287,Manufacturing
NEXUS HYDERABAD RETAIL PRIVATE LIMITED,1629.0,IN0001516361,Construction
NICCO PARKS & RESORTS LIMITED,7996.0,IN33932FI,Services
NICOTRA INDIA PRIVATE LIMITED,3569.0,IN0007384587,Manufacturing
NIF ISPAT LIMITED,3312.0,IN0011621189,Manufacturing
NIHON PARKERIZING (INDIA) PRIVATE LIMITED,3312.0,IN0020486919,Manufacturing
NIMBARK FASHIONS LIMITED,2281.0,IN0007402367,Manufacturing
NIPUN NET SOLUTIONS PRIVATE LIMITED,7371.0,IN0010105613,Services
NIRMA LIMITED,2841.0,IN0010098591,Manufacturing
NIRO CERAMIC INDIA PRIVATE LIMITED,5199.0,IN0012147903,Wholesale Trade
NITESH CHAINS PRIVATE LIMITED,5021.0,IN0007426501,Wholesale Trade
NITIN CASTINGS LIMITED,3325.0,IN31069FI,Manufacturing
NITOR INFOTECH PRIVATE LIMITED,7371.0,IN0007429066,Services
NITTO DENKO INDIA PRIVATE LIMITED,2434.0,IN0007430736,Manufacturing
NKC PROJECTS PRIVATE LIMITED,1629.0,IN0007444943,Construction
NORTH BIHAR HIGHWAY LIMITED,1611.0,IN0012727224,Construction
NORTH EASTERN ELECTRIC POWER CORPN LTD,4911.0,IN0000217819,"Transportation, Communications, Electric, Gas, and Sanitary Services"
NOV MFG INDIA PRIVATE LIMITED,4922.0,IN0009490307,"Transportation, Communications, Electric, Gas, and Sanitary Services"
NSE INDICES LIMITED,8731.0,IN0000281021,Services
NSL SEZ (HYDERABAD) PRIVATE LIMITED,1629.0,IN0008731216,Construction
NSPIRA MANAGEMENT SERVICES PRIVATE LIMITED,7389.0,IN0013980225,Services
NTT DATA BUSINESS SOLUTIONS PRIVATE LIMITED,7371.0,IN0013462115,Services
NUANCE GROUP (INDIA) PRIVATE LIMITED,5141.0,IN0020487893,Wholesale Trade
NVP VENTURE CAPITAL INDIA PRIVATE LIMITED,6019.0,IN0008723237,"Finance, Insurance, and Real Estate"
NXP INDIA PRIVATE LIMITED,7375.0,IN0002947248,Services
O E N INDIA LTD,3612.0,IN0000256616,Manufacturing
OBEETEE RETAIL PRIVATE LIMITED,5999.0,IN0008141828,Retail Trade
OBEROI REALTY LIMITED,6531.0,IN34318FI,"Finance, Insurance, and Real Estate"
OBGENIX SOFTWARE PRIVATE LIMITED,5085.0,IN0008143068,Wholesale Trade
OBSC PERFECTION PRIVATE LIMITED,3312.0,IN0017075342,Manufacturing
OCEAN LIFESPACES INDIA PRIVATE LIMITED,1799.0,IN0007248018,Construction
OGNAM TECHNOLOGY SERVICES PRIVATE LIMITED,7299.0,IN0007560011,Services
OIL & NATURAL GAS CORPORATION LIMITED,1311.0,IN30764FI,Mining
OLECTRA GREENTECH LIMITED,3675.0,IN33112FI,Manufacturing
OLIVE TEX SILK MILLS PRIVATE LIMITED,2299.0,IN0006843182,Manufacturing
OLX INDIA PRIVATE LIMITED,7389.0,IN0006842246,Services
OMAX MINERALS PRIVATE LIMITED,1222.0,IN0006820668,Mining
OMEGA BRIGHT STEEL & COMPONENTS PRIVATE LIMITED,1099.0,IN0008115084,Mining
OMEGA HEALTHCARE MANAGEMENT SERVICES PRIVATE LIMITED,8062.0,IN0008114668,Services
OMEGA MARKETING PRIVATE LIMITED,7389.0,IN0006818535,Services
OMNICOM MEDIA GROUP INDIA PRIVATE LIMITED,7311.0,IN0008744651,Services
ONEMI TECHNOLOGY SOLUTIONS PRIVATE LIMITED,7375.0,IN0016131863,Services
ONKAR DIES PRIVATE LIMITED,3569.0,IN0010040276,Manufacturing
ONLINE NETSYS (INDIA) PRIVATE LIMITED,5734.0,IN0006786121,Retail Trade
OPTECH ENGINEERING PRIVATE LIMITED,3462.0,IN0008556332,Manufacturing
OPUS SOLUTIONS PRIVATE LIMITED,7375.0,IN0017538493,Services
ORACLE SOLUTION SERVICES (INDIA) PRIVATE LIMITED,7375.0,IN0000025018,Services
ORANGE O TEC PRIVATE LIMITED,5084.0,IN0015168514,Wholesale Trade
ORBINOX INDIA PRIVATE LIMITED,3561.0,IN0008566071,Manufacturing
ORBIT EXPORTS LIMITED,2299.0,IN33137FI,Manufacturing
ORBIT RESORTS LIMITED,7021.0,IN0011650489,Services
ORBITTAL ELECTROMECH ENGINEERING PROJECTS PRIVATE LIMITED,3672.0,IN0008097544,Manufacturing
ORGANIC INDUSTRIES PRIVATE LIMITED,3089.0,IN0008576601,Manufacturing
ORIENT BLACKSWAN PRIVATE LIMITED,2731.0,IN0013995294,Manufacturing
ORIENT CABLES (INDIA) PRIVATE LIMITED,3679.0,IN0008578318,Manufacturing
ORIENTAL POWER CABLES LTD,3679.0,IN0000307701,Manufacturing
ORRA FINE JEWELLERY PRIVATE LIMITED,3911.0,IN0003888043,Manufacturing
OSL PRESTIGE PRIVATE LIMITED,5012.0,IN0008082026,Wholesale Trade
OSTRO ENERGY PRIVATE LIMITED,4911.0,IN0012165407,"Transportation, Communications, Electric, Gas, and Sanitary Services"
OTSUKA CHEMICAL (INDIA) PRIVATE LIMITED,2834.0,IN0006902115,Manufacturing
OYSTER INDUSTRIES PRIVATE LIMITED,3499.0,IN0008659221,Manufacturing
P C CHANDRA (JEWELLERS) PRIVATE LIMITED,3499.0,IN0017236722,Manufacturing
P P ROLLING MILLS MFGING COMPANY PRIVATE LIMITED,3542.0,IN0009175046,Manufacturing
P&C PROJECTS PRIVATE LIMITED,1629.0,IN0009166689,Construction
P. G. INFRASTRUCTURE & SERVICES PRIVATE LIMITED,2711.0,IN0010033611,Manufacturing
PAKKA LIMITED,2621.0,IN31415FI,Manufacturing
PALVI INDUSTRIES LIMITED,5085.0,IN0006972696,Wholesale Trade
PANACEA MEDICAL TECHNOLOGIES PRIVATE LIMITED,3841.0,IN0006980169,Manufacturing
PANCHSHEEL ORGANICS LIMITED,2834.0,IN32827FI,Manufacturing
PANCHSHIL INFRASTRUCTURE HOLDINGS PRIVATE LIMITED,1629.0,IN0007095759,Construction
PANOPLY PACKAGINGS PRIVATE LIMITED,4783.0,IN0007080799,"Transportation, Communications, Electric, Gas, and Sanitary Services"
PARADEEP PHOSPHATES LIMITED,2874.0,IN112299FI,Manufacturing
PARADIGMIT TECHNOLOGY SERVICES PRIVATE LIMITED,7371.0,IN0013162189,Services
PARADIP CALCINER LIMITED,2999.0,IN0004256429,Manufacturing
PARAG PARIKH FINANCIAL ADVISORY SERVICES LIMITED,6019.0,IN0000300145,"Finance, Insurance, and Real Estate"
PARAMETRIC TECHNOLOGY (INDIA) PRIVATE LIMITED,7371.0,IN0013490365,Services
PARAMOUNT PRODUCTS PRIVATE LIMITED,7389.0,IN0007016603,Services
PARAMOUNT SHIPPING SERVICES PRIVATE LIMITED,4789.0,IN0007085524,"Transportation, Communications, Electric, Gas, and Sanitary Services"
PARAS GLASS WARE PRIVATE LIMITED,3211.0,IN0007088246,Manufacturing
PARAS POWER AND COAL BENEFICATION LIMITED,4911.0,IN0007108551,"Transportation, Communications, Electric, Gas, and Sanitary Services"
PARSURAM ARAWALI HIGHWAYS PRIVATE LIMITED,4789.0,IN0015543368,"Transportation, Communications, Electric, Gas, and Sanitary Services"
PARTHASARATHY TRANSPORTS PRIVATE LIMITED,4789.0,IN0015941546,"Transportation, Communications, Electric, Gas, and Sanitary Services"
PARWATI CAPITAL MARKET PRIVATE LIMITED,6111.0,IN0007135067,"Finance, Insurance, and Real Estate"
PATODIA FILAMENTS PRIVATE LIMITED,2281.0,IN0012572191,Manufacturing
PAVIT CERAMICS PRIVATE LIMITED,3251.0,IN0009982485,Manufacturing
PENINSULA LAND LIMITED,6531.0,IN31421FI,"Finance, Insurance, and Real Estate"
PENTAGON COMMUNICATIONS PRIVATE LIMITED,2731.0,IN0008144726,Manufacturing
PENTEL STATIONERY (INDIA) PRIVATE LIMITED,3999.0,IN0003780669,Manufacturing
PEP AGRO INDUSTRIES PRIVATE LIMITED,2074.0,IN0009977207,Manufacturing
PEPE JEANS INDIA LIMITED,5131.0,IN0008150878,Wholesale Trade
PERAMBALUR SUGAR MILLS LIMITED,2084.0,IN0000245117,Manufacturing
PERCEPT LIVE PRIVATE LIMITED,7389.0,IN0008152484,Services
PERKINS INDIA PRIVATE LIMITED,3511.0,IN0001164139,Manufacturing
PERSISTENT SYSTEMS LIMITED,7379.0,IN33998FI,Services
PETRONET LNG LIMITED,4932.0,IN30934FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
PETRONET MHB LIMITED,8062.0,IN0000249953,Services
PFC CONSULTING LIMITED,8742.0,IN0000257844,Services
PHENOMPEOPLE PRIVATE LIMITED,7374.0,IN0003724625,Services
PHILLIPS CARBON BLACK LIMITED,2819.0,IN31564FI,Manufacturing
PHOENIX ARC PRIVATE LIMITED,6019.0,IN0007210276,"Finance, Insurance, and Real Estate"
PHOENIX CONTACT INDIA PRIVATE LIMITED,7389.0,IN0007210414,Services
PHOENIX INFRATECH (INDIA) PRIVATE LIMITED,7021.0,IN0007211884,Services
PICCADILY HOTELS PRIVATE LIMITED,7021.0,IN0007203069,Services
PICL (INDIA) PRIVATE LIMITED,7389.0,IN0008180449,Services
PIERIAN SERVICES PRIVATE LIMITED,8742.0,IN0008181886,Services
PINNACLE INDUSTRIES LIMITED,5013.0,IN0000251825,Wholesale Trade
PIONEER AUTOWORLD (GUNTUR) PRIVATE LIMITED,5571.0,IN0008199972,Retail Trade
PIONEER JELLICE INDIA PRIVATE LIMITED,2099.0,IN0008203476,Manufacturing
PIRAMAL CORPORATE SERVICES PRIVATE LIMITED,8111.0,IN0000372256,Services
PLAYGRO TOYS INDIA PRIVATE LIMITED,7999.0,IN0007228134,Services
POLARIS INDIA PRIVATE LIMITED,3694.0,IN0007253491,Manufacturing
POLYHOSE INDIA PRIVATE LIMITED,3089.0,IN0007260617,Manufacturing
POPPY REALTORS PRIVATE LIMITED,6531.0,IN0007285164,"Finance, Insurance, and Real Estate"
POWER MECH PROJECTS LIMITED,1629.0,IN39334FI,Construction
POWERICA LIMITED,3612.0,IN0000219199,Manufacturing
PPD PHARMACEUTICAL DEVELOPMENT INDIA PRIVATE LIMITED,8731.0,IN0006878838,Services
PPFAS ASSET MANAGEMENT PRIVATE LIMITED,6021.0,IN0006878546,"Finance, Insurance, and Real Estate"
PRABHAT AGRI BIOTECH LIMITED,139.0,IN0006758545,Mining
PRABHU SPONGE PRIVATE LIMITED,3312.0,IN0006750597,Manufacturing
PRAGATI PAPER INDUSTRIES PRIVATE LIMITED,2611.0,IN0006746571,Manufacturing
PRAJ INDUSTRIES LIMITED,8711.0,IN30840FI,Services
PRAKASH SILKS & SAREES PRIVATE LIMITED,5999.0,IN0011936507,Retail Trade
PRAKRATEE AKSHAY ENTERPRISE PRIVATE LIMITED,3559.0,IN0007586759,Manufacturing
PRASAD SUGAR & ALLIED AGRO PRODUCTS LIMITED,2061.0,IN0011621467,Manufacturing
PRATHISTA INDUSTRIES LIMITED,3534.0,IN0013494954,Manufacturing
PRECIA MOLEN INDIA PRIVATE LIMITED,3631.0,IN0008515331,Manufacturing
PRECIOUS ALLOYS PRIVATE LIMITED,5051.0,IN0008515827,Wholesale Trade
PRECISION ADHESIVE TAPES PRIVATE LIMITED,3069.0,IN0008518471,Manufacturing
PRECISION MACHINE & AUTO COMPONENTS PRIVATE LIMITED,3631.0,IN0008520547,Manufacturing
PREMIER EVOLVICS PRIVATE LIMITED,3089.0,IN0008535077,Manufacturing
PRERANA MOTORS PRIVATE LIMITED,5571.0,IN0010023247,Retail Trade
PRESSMACH INFRASTRUCTURE PRIVATE LIMITED,1799.0,IN0013700013,Construction
PRG PHARMA PRIVATE LIMITED,5021.0,IN0010057649,Wholesale Trade
PRIDE HOTELS LIMITED,5812.0,IN0010044155,Retail Trade
PRIJAI HEAT EXCHANGERS PRIVATE LIMITED,3412.0,IN0010078488,Manufacturing
PRIME FOCUS LTD,7819.0,IN33562FI,Services
PRIMERA MEDICAL TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0014905399,Services
PRIMO CHEMICALS LIMITED,2899.0,IN32419FI,Manufacturing
PRISTINE MEGA LOGISTICS PARK PRIVATE LIMITED,4789.0,IN0014027775,"Transportation, Communications, Electric, Gas, and Sanitary Services"
PRITI INTERNATIONAL LIMITED,2514.0,IN999005FI,Manufacturing
PRIVI LIFE SCIENCES PRIVATE LIMITED,2834.0,IN0010085624,Manufacturing
PRODAIR AIR PRODUCTS INDIA PRIVATE LIMITED,2879.0,IN0014637674,Manufacturing
PROFECTUS CAPITAL PRIVATE LIMITED,6159.0,IN0017120519,"Finance, Insurance, and Real Estate"
PROMARK TECHSOLUTIONS PRIVATE LIMITED,3999.0,IN0013021076,Manufacturing
PROTECTRON ELECTROMECH PRIVATE LIMITED,3672.0,IN0010131324,Manufacturing
PROTIVITI INDIA MEMBER PRIVATE LIMITED,7389.0,IN0007243037,Services
PROZONE INTU PROPERTIES LIMITED,7359.0,IN34595FI,Services
PSN AUTOMOBILES PRIVATE LIMITED,5013.0,IN0008549697,Wholesale Trade
PTC SOFTWARE (INDIA) PRIVATE LIMITED,3571.0,IN0000400986,Manufacturing
PTWI INDIA PRIVATE LIMITED,7375.0,IN0009404656,Services
PUDUMJEE PAPER PRODUCTS LIMITED,2621.0,IN117384FI,Manufacturing
PUJA SPINTEX PRIVATE LIMITED,2823.0,IN0008566655,Manufacturing
PUMA SPORTS INDIA PRIVATE LIMITED,5085.0,IN0008613507,Wholesale Trade
PURANIK BUILDCON PRIVATE LIMITED,1799.0,IN0014498558,Construction
PUROHIT STEEL INDIA PRIVATE LIMITED,3312.0,IN0012090303,Manufacturing
PUSHP STEELS AND MINING PRIVATE LIMITED,1041.0,IN0008644743,Mining
PVH ARVIND FASHION PRIVATE LIMITED,5961.0,IN0008542519,Retail Trade
PVP VENTURES LIMITED,7371.0,IN30392FI,Services
PYROTECH WORKSPACE SOLUTIONS PRIVATE LIMITED,3999.0,IN0008665209,Manufacturing
QENTELLI SOLUTIONS PRIVATE LIMITED,4899.0,IN0005453165,"Transportation, Communications, Electric, Gas, and Sanitary Services"
QUANTIPHI ANALYTICS SOLUTIONS PRIVATE LIMITED,7389.0,IN0011730957,Services
R A A ARSALAN ENTERPRISE PRIVATE LIMITED,3911.0,IN0009181633,Manufacturing
R D SAMANT CONTRACTORS PRIVATE LIMITED,1611.0,IN0009186818,Construction
R K CHAVAN INFRASTRUCTURE PRIVATE LIMITED,1629.0,IN0009190659,Construction
R M PHOSPHATES & CHEMICALS PRIVATE LIMITED,2819.0,IN0009195733,Manufacturing
R MALL DEVELOPERS PRIVATE LIMITED,1629.0,IN0009353279,Construction
R N B CARBIDES & FERRO ALLOYS PRIVATE LIMITED,3312.0,IN0009196106,Manufacturing
R R PLAST EXTRUSIONS PRIVATE LIMITED,3499.0,IN0009198873,Manufacturing
R S BROTHERS RETAIL INDIA PRIVATE LIMITED,2399.0,IN0012791373,Manufacturing
R. S. INDIA WIND ENERGY PRIVATE LIMITED,4911.0,IN0012566141,"Transportation, Communications, Electric, Gas, and Sanitary Services"
R.K. ASSOCIATES & HOTELIERS PRIVATE LIMITED,7021.0,IN0013022299,Services
R.K. TRANSPORT PRIVATE LIMITED,4212.0,IN0009781099,"Transportation, Communications, Electric, Gas, and Sanitary Services"
R.N.GUPTA AND COMPANY LIMITED,3462.0,IN0009559608,Manufacturing
RAC IT SOLUTIONS PRIVATE LIMITED,7375.0,IN0008748266,Services
RACHANA TELEVISION PRIVATE LIMITED,3669.0,IN0008746321,Manufacturing
RACHNA SAGAR PRIVATE LIMITED,2711.0,IN0008745596,Manufacturing
RACL GEARTECH LTD,7549.0,IN31980FI,Services
RADHA REGENT HOTELS PRIVATE LIMITED,7021.0,IN0008742228,Services
RADHIKA JEWELTECH LTD.,3915.0,IN117418FI,Manufacturing
RADIANT INDUS CHEM PRIVATE LIMITED,2099.0,IN0007177379,Manufacturing
RADICI PLASTICS INDIA PRIVATE LIMITED,3089.0,IN0014458733,Manufacturing
RAGHU VAMSI MACHINE TOOLS PRIVATE LIMITED,3398.0,IN0009804848,Manufacturing
RAGI MERCANTILE PRIVATE LIMITED,5999.0,IN0014621453,Retail Trade
RAICAM AUTOMOTIVE PRIVATE LIMITED,3799.0,IN0012056803,Manufacturing
RAIN CII CARBON (VIZAG) LIMITED,1311.0,IN0013393058,Mining
RAIN INDUSTRIES LIMITED,3624.0,IN30699FI,Manufacturing
RAJ PROCESS EQUIPMENTS AND SYSTEMS PRIVATE LIMITED,3559.0,IN0009925975,Manufacturing
RAJA EXPLOSIVES PRIVATE LIMITED,2899.0,IN0011014312,Manufacturing
RAJASTHAN STATE ROAD DEVELOPMENT AND CONSTRUCTION CORPORATION LIMITED,1611.0,IN0000258115,Construction
RAJESH POWER SERVICES PRIVATE LIMITED,3679.0,IN0012463387,Manufacturing
RAJHANS FERROUS SCRAP TRADE PRIVATE LIMITED,5199.0,IN0014804907,Wholesale Trade
RAJRANI STEEL CASTING PRIVATE LIMITED,5051.0,IN0011034481,Wholesale Trade
RAJSHA CHEMICALS PRIVATE LIMITED,2819.0,IN0009772189,Manufacturing
RALPRO INDUSTRIES PRIVATE LIMITED,3321.0,IN0016180356,Manufacturing
RAM KRIPAL SINGH CONSTRUCTION PRIVATE LIMITED,1629.0,IN0009773434,Construction
RAMA KRISHNA JEWELLERS PRIVATE LIMITED,5999.0,IN0013804436,Retail Trade
RAMBAL PRIVATE LIMITED,3799.0,IN0000255927,Manufacturing
RAMKRISHNA FORGINGS LIMITED,3462.0,IN33881FI,Manufacturing
RAMTECH SOFTWARE SOLUTIONS PRIVATE LIMITED,3571.0,IN0009559822,Manufacturing
RANGOLI SAREES LTD,5085.0,IN0009886107,Wholesale Trade
RASHTRIYA CHEMICALS AND FERTILIZERS LIMITED,2873.0,IN30230FI,Manufacturing
RATHOD CARS PRIVATE LIMITED,5012.0,IN0012780819,Wholesale Trade
RATNA SAGAR PRIVATE LIMITED,7389.0,IN0009939453,Services
RATNAMANI METALS & TUBES LTD.,3399.0,IN31933FI,Manufacturing
RAV'S STEELS PRIVATE LIMITED,3312.0,IN0013168916,Manufacturing
RAVICAB CABLES PRIVATE LIMITED,8062.0,IN0009712418,Services
RAVIRAJ INTERNATIONAL PRIVATE LIMITED,5199.0,IN0014491924,Wholesale Trade
RAWALWASIA YARN DYEING PRIVATE LIMITED,2281.0,IN0009727727,Manufacturing
RAYBAN SUN OPTICS INDIA PRIVATE LIMITED,3827.0,IN30197FI,Manufacturing
RAYIRTH HOLDING AND TRADING COMPANY PRIVATE LIMITED,6019.0,IN0011616023,"Finance, Insurance, and Real Estate"
RAYMOND LIMITED,2299.0,IN30089FI,Manufacturing
RDS PROJECT LIMITED,5085.0,IN0006507749,Wholesale Trade
REAL IMPACT PRIVATE LIMITED,7389.0,IN0006513607,Services
REAN WATERTECH PRIVATE LIMITED,4941.0,IN0011972425,"Transportation, Communications, Electric, Gas, and Sanitary Services"
RED APPLE KITCHEN CONSULTANCY PRIVATE LIMITED,7021.0,IN0006532781,Services
REDIFFUSION BRAND SOLUTIONS PRIVATE LIMITED,7311.0,IN0006542273,Services
REDSON RETAIL AND REALITY PRIVATE LIMITED,711.0,IN0006544406,Services
REGENESIS INDUSTRIES PRIVATE LIMITED,2899.0,IN0013159493,Manufacturing
REGENT BEERS AND WINES LIMITED,2083.0,IN0006559266,Manufacturing
REGENT LIGHTING ASIA PRIVATE LIMITED,7389.0,IN0006561611,Services
RELIABLE HUB'S ENGINEERING (INDIA) PRIVATE LIMITED,8711.0,IN0003639349,Services
RELIANCE BRANDS LUXURY FASHION PRIVATE LIMITED,7336.0,IN0003118049,Services
RELIANCE GAS LIFESTYLE INDIA PRIVATE LIMITED,7699.0,IN0015994369,Services
RELIANCE PROLIFIC TRADERS PRIVATE LIMITED,5199.0,IN0000310138,Wholesale Trade
RENEW SOLAR ENERGY (JHARKHAND THREE) PRIVATE LIMITED,4939.0,IN0016114732,"Transportation, Communications, Electric, Gas, and Sanitary Services"
RENEW SOLAR POWER PRIVATE LIMITED,4939.0,IN0006587946,"Transportation, Communications, Electric, Gas, and Sanitary Services"
RENEWSYS INDIA PRIVATE LIMITED,3999.0,IN0006606847,Manufacturing
REX-TONE INDUSTRIES LIMITED,2819.0,IN0000289384,Manufacturing
RICE LAKE WEIGHING SYSTEMS INDIA LIMITED,3812.0,IN0006627235,Manufacturing
RICHEMONT INDIA PRIVATE LIMITED,5199.0,IN0006709508,Wholesale Trade
RICO FLUIDTRONICS LIMITED,3511.0,IN0000400898,Manufacturing
RIDDHI CORPORATE SERVICES LIMITED,7374.0,IN117620FI,Services
RIGHT TIGHT FASTNERS PRIVATE LIMITED,3999.0,IN0006646069,Manufacturing
RIJ ENGINEERING PRIVATE LIMITED,3499.0,IN0006649309,Manufacturing
RINAC INDIA LIMITED,5731.0,IN0000244086,Retail Trade
RISO INDIA PRIVATE LIMITED,3571.0,IN0006660946,Manufacturing
